partition_dt;okrug_mt;province_mt;locality_mt;merchant_city_nm;merchant_id;merchant_nm;terminal_id;geocode_quality_mt;region_denormalized_mt;settlement_denormalized_mt;street_address_denormalized_mt;latitude_mt;longitude_mt;okrug_stl;province_stl;area_mt;area_stl;locality_stl;district_mt;street_mt;house_mt;level_mt;full_addr_clear_hash;cluster_key;cluster_full_addr_clear_hash;fias_houseguid;fias_aoguid;fias_level;inn_mt;chain_mt;company_mt;internet_flag;sbrf_net;mcc_code;mcc_name;mcc_cat;mcc_supercat;terminal_type;kpp;manual_flg;store_format;count_trans;amount_rur;avg_cheque;locality;latitude;longitude;distance;point_type
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000020070;MINIMARKET;21558030;1;Кемеровская область;Кемерово;ул Притомская набережная, Дом 23;55.355546;86.096217;"";"";Кемеровский городской округ;"";"";"";улица Притомская Набережная;23;house;f464fc82a74c19e9a9db498cd8009a35;258838e373e783b1e505bf6fb5d61b1f;"";f010d003-a648-4318-a32c-b83ed7610181;8b3d879f-969c-4d06-a183-f122c8e26e58;housecode;420533442126;НЕ БРЕНД;МИНИМАРКЕТ;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";1473;448443.0400000000;304.4419823489;Кемерово;55.354727;86.088374;504.216232522334500000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000028410;PIVKOFF I VODOCHKIN;10449961;1;Кемеровская область;Кемерово;Весенняя, 13;55.354517;86.080487;"";"";Кемеровский городской округ;"";"";"";Весенняя улица;13;house;2ffccd6d6b862984a8f56a035f4fec8f;5b6cb17ce9666590a32266ad85ccc5cf;"";765501c4-8bfb-4482-8b66-038efdaf26f1;c6618e69-414b-41aa-b28c-21dea5c948eb;housecode;4205181429;НЕ БРЕНД;ПИВКОФФ И ВОДОЧКИН;N;Y;5921;Магазины алкоголя;Магазины алкоголя;Супермаркеты и продуктовые магазины;POS;"";N;"";923;302049.0000000000;327.2470205850;Кемерово;55.354727;86.088374;499.254507424614500000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000008258;OOO KHARU;129755;1;Кемеровская область;Кемерово;ул 50 лет Октября,  Строение 11;55.351237;86.083532;"";"";Кемеровский городской округ;"";"";"";улица 50 лет Октября;11;house;e6286ba0d83d43f4a83448413f152e4d;cc345ef44e4cd0669797410b780af92b;"";4d816359-5222-49de-a8ec-0c7fadbbee29;e9aee7b0-8b89-4b46-8a75-50bbe78fb3c1;housecode;4205360322;НЕ БРЕНД;ООО ХАРУ;N;Y;5814;Фастфуд;Общепит;Общепит;POS;"";N;"";41;36086.3000000000;880.1536585366;Кемерово;55.354727;86.088374;494.398365814130950000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000004820;VOODO VAPE;20345708;1;Кемеровская область;Кемерово;ул Васильева, Дом 7;55.350674;86.091258;"";"";Кемеровский городской округ;"";"";"";улица Васильева;7;house;8d75f1a873b2b1c1465b72eefda99db3;a69bed440adf95f3d620c9408747f924;"";19cf36c7-a391-4f4f-8c4b-a4fc681e75dc;77bd35c1-4930-4b88-8500-cf5fea47abea;housecode;420546323408;НЕ БРЕНД;VOODO VAPE;N;Y;5993;Табачные магазины;Табачные магазины;Всё остальное;POS;"";N;"";4;2013.0000000000;503.2500000000;Кемерово;55.354727;86.088374;486.291116493604760000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;21851731;CAFE VENSKIY LES;21851731;1;NULLVALUE;NULLVALUE;650000, KEMEROVO, 6,VESENNYAYA;55.358253;86.083865;"";"";Кемеровский городской округ;"";"";"";Весенняя улица;6;house;4b6e86ac071b982109fd473d2a81c72f;"";"";10dcc0c0-7f61-4972-a301-b0760d983ff8;c6618e69-414b-41aa-b28c-21dea5c948eb;housecode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;5812;Места общественного питания;Общепит;Общепит;"";"";Y;NULLVALUE;3;404.1000000000;134.7000000000;Кемерово;55.354727;86.088374;484.859722170028530000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000024108;RESTORAN;21960857;1;Кемеровская область;Кемерово;ул Томская, Дом 5;55.350556;86.08638;"";"";Кемеровский городской округ;"";"";"";Томская улица;5;house;5d58de34fb8cba2b4e2e4db4cbbea957;270ac0d1346dec6f1ab25b8eee5cf4f5;"";ec016157-5f4c-4d5f-9c8b-6983bae3e039;253fa9e2-ef57-4884-ba7f-dfd445968842;housecode;4205145639;НЕ БРЕНД;РЕСТОРАН;N;Y;5812;Места общественного питания;Общепит;Общепит;POS;420501001;N;"";88;94556.0000000000;1074.5000000000;Кемерово;55.354727;86.088374;480.754476498080000000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000012827;DRAMTEATR;460538;1;Кемеровская область;Кемерово;ул Весенняя, Дом 11;55.355403;86.0809;"";"";Кемеровский городской округ;"";"";"";Весенняя улица;11;house;b8ee40543339446c0e337252cfbfabf7;b8ad418039aed111d67a9a1020d2e5f8;"";8ddf94a8-ffe9-4732-858f-3fb2cf437599;c6618e69-414b-41aa-b28c-21dea5c948eb;housecode;4205088878;НЕ БРЕНД;ДРАМТЕАТР;N;Y;5814;Фастфуд;Общепит;Общепит;POS;420501001;N;"";1828;405693.0000000000;221.9327133479;Кемерово;55.354727;86.088374;478.531790141567000000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;L00034183PR;POST RUS.SERVICE.65004;L013391P;1;NULLVALUE;NULLVALUE;650000, KEMEROVO, UL KRASNAYA, D. 6;55.350474;86.089174;"";"";Кемеровский городской округ;"";"";"";Красная улица;"";street;d779f502bd6233edf8d7a0ef47bd47b1;40d4cf779e8d207eb64abd7848e3f8fa;"";76b3f867-1461-4b0d-8d79-131e9852f190;b724ca9a-de7f-4fa7-a1ae-545d0efc8ce9;housecode;NULLVALUE;Почта России;NULLVALUE;N;N;9402;Почтовые услуги;Перевозки, доставка, хранение;Поездки, доставка, хранение;"";"";Y;NULLVALUE;22;5436.0300000000;247.0922727273;Кемерово;55.354727;86.088374;475.742530061940440000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000013562;IP EFREMOVA R.G.;21033089;1;Кемеровская область;Кемерово;ул Николая Островского, Дом 31;55.358422;86.084637;"";"";Кемеровский городской округ;"";"";"";улица Николая Островского;31;house;6e142e120a5bd39206339cfb14f24f14;6d81877b60c2be60aba165c1967bc024;"";9fb8c6e3-c1af-4616-88bc-b2574b794a44;5aa922b5-eafe-4a24-89f3-bc0be7734845;housecode;420502433298;НЕ БРЕНД;ИП ЕФРЕМОВА Р.Г.;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";72;74192.0000000000;1030.4444444444;Кемерово;55.354727;86.088374;474.063244084082200000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000001704;APTEKA;268476;1;Кемеровская область;Кемерово;ул 50 лет Октября, Дом 12;55.350996;86.084871;"";"";Кемеровский городской округ;"";"";"";улица 50 лет Октября;12;house;cdb27bd3c04563a0ea63102631ca0d19;1dadc8ab5246dcfd4dad9182aaf62dcb;"";ad1e1636-8f90-4e0f-a112-00c094ad14af;e9aee7b0-8b89-4b46-8a75-50bbe78fb3c1;housecode;4205223460;НЕ БРЕНД;АПТЕКА;N;Y;5912;Аптеки;Аптеки;Медицина и косметика;POS;420501001;N;"";1049;649409.6000000000;619.0749285033;Кемерово;55.354727;86.088374;470.403510476502840000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000014915;IMIDZH AGENSTVO FICHTE;21140757;1;Кемеровская область;Кемерово;ул Притомская набережная, 19;55.356385;86.095157;"";"";Кемеровский городской округ;"";"";"";улица Притомская Набережная;19;house;2c602805b6cf0a9f7744a8935b669519;5897025f7d5074d0b419187bcc5ef5be;"";c66ac142-acfd-4461-b20d-d3344d4f9d55;8b3d879f-969c-4d06-a183-f122c8e26e58;housecode;422902844000;НЕ БРЕНД;ИМИДЖ АГЕНСТВО FICHTE;N;Y;5331;Универсальные магазины;Всё для дома;Всё для дома;POS;"";N;"";23;63200.0000000000;2747.8260869565;Кемерово;55.354727;86.088374;466.856322169248800000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000000773;IP LENNOJ  A.;20051881;1;Кемеровская область;Кемерово;ул Николая Островского, Дом 30;55.358612;86.085832;"";"";Кемеровский городской округ;"";"";"";улица Николая Островского;30;house;fde8ce68dc416cd96cbc7929708e2d17;23b453e43932cf4034123bfb0234c696;"";ed8d06c0-f7a0-4c8e-b35a-e9ed629b5c45;5aa922b5-eafe-4a24-89f3-bc0be7734845;housecode;420553086437;НЕ БРЕНД;ИП ЛЕННОЙ  А.;N;Y;5814;Фастфуд;Общепит;Общепит;POS;"";N;"";710;296175.0000000000;417.1478873239;Кемерово;55.354727;86.088374;461.037428337990300000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;441000031207;FIRMENNYJ AUTLET LUKSE;21948794;1;"";Кемерово;ул Весенняя, Дом 16;55.354118;86.081332;"";"";Кемеровский городской округ;"";"";"";Весенняя улица;16;house;a137088cef24cd9b47c11a829f84ab7d;8708b881e33dff546397d8261fe24b97;"";f29e3bcf-bceb-4b0a-b4ba-1de45371c3e5;c6618e69-414b-41aa-b28c-21dea5c948eb;housecode;540821450288;НЕ БРЕНД;ФИРМЕННЫЙ АУТЛЕТ LUKSE;N;Y;5691;Магазины мужской и женской одежды;Одежда и аксессуары;Одежда, обувь и аксессуары;POS;"";N;"";22;561090.0000000000;25504.0909090909;Кемерово;55.354727;86.088374;450.402003100826960000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000005858;TONSOR;20423534;1;Кемеровская область;Кемерово;улица Весенняя, 10;55.357148;86.082895;"";"";Кемеровский городской округ;"";"";"";Весенняя улица;10;house;1d505ed579d4994bb85123f2bb0741c8;6bd81d57a526179c14454e7bec5bdc3c;"";36fc3b41-ba95-41ba-86e3-7e6bcbd5e2fb;c6618e69-414b-41aa-b28c-21dea5c948eb;housecode;420536646600;НЕ БРЕНД;TONSOR;N;Y;7230;Салоны красоты и барбершопы;Парикмахерские и салоны красоты;Всё остальное;POS;"";N;"";132;164850.0000000000;1248.8636363636;Кемерово;55.354727;86.088374;438.780076440021330000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;240703375;GBUZ KO KCLFKISM LCH 2;W0006171;1;NULLVALUE;NULLVALUE;650000, KEMEROVO, 6 A, VESENNYAYA;55.357905;86.084395;"";"";Кемеровский городской округ;"";"";"";Весенняя улица;6А;house;dbd6e4186910beccd07130a3a6894a06;392711172b350c946ed5a0979d27d45b;"";f6fc9adf-570c-427d-a2d8-89a402afef99;c6618e69-414b-41aa-b28c-21dea5c948eb;housecode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;8011;Врачи;Медицинские услуги;Медицина и косметика;"";"";Y;NULLVALUE;8;4950.0000000000;618.7500000000;Кемерово;55.354727;86.088374;433.869187886966600000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;4520490734;FOTOMIR 3;20490734;1;NULLVALUE;NULLVALUE;650000, KEMEROVO, 46,SOVETSKIY;55.356421;86.08249;"";"";Кемеровский городской округ;"";"";"";Советский проспект;46;house;a04777fabc3400bb4c247527582ef378;9e18fa12fe0d5b65a001c1ace72ff96e;"";5494125d-647f-425f-bc8b-9bea4a400bb3;b0ca8ebe-d781-4911-9fe9-0f0352ae6324;housecode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;7395;Фотостудии;Книги, канцтовары, фото;Всё остальное;"";"";Y;NULLVALUE;129;55529.0000000000;430.4573643411;Кемерово;55.354727;86.088374;417.036262867514500000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000024697;KLUB-OTEL TAYM;11388434;1;Кемеровская область;Кемерово;Притомская Набережная, 21 А, пом.;55.355454;86.094725;"";"";Кемеровский городской округ;"";"";"";улица Притомская Набережная;21А;house;643470e5c01fb2ab2c36361ee6c7ed44;5ee5bcf30690b3be006c45c3f0b26e54;"";"";"";"";4205293820;НЕ БРЕНД;КЛУБ-ОТЕЛЬ ТАЙМ;N;Y;7011;Отели и курорты – не имеющие своих кодов;Гостиницы;Поездки, доставка, хранение;POS;"";N;"";14;53660.0000000000;3832.8571428571;Кемерово;55.354727;86.088374;409.639486644547900000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;441000031212;LUKSE;21948859;1;"";Кемерово;ул Весенняя, Дом 14;55.355142;86.082041;"";"";Кемеровский городской округ;"";"";"";Весенняя улица;14;house;21c272d90289433b87ade53fa3fef346;ed78fd49170d8ca177ae8745794309f5;"";572725c8-619c-4f6e-8468-e3bf01c6c1fe;c6618e69-414b-41aa-b28c-21dea5c948eb;housecode;540821450288;НЕ БРЕНД;LUKSE;N;Y;5691;Магазины мужской и женской одежды;Одежда и аксессуары;Одежда, обувь и аксессуары;POS;"";N;"";104;3745768.0000000000;36017.0000000000;Кемерово;55.354727;86.088374;403.094296662037600000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000004762;KUZBASSGIPROSHAKHT;20342881;1;Кемеровская область;Кемерово;ул Николая Островского, Дом 34;55.358264;86.087611;"";"";Кемеровский городской округ;"";"";"";улица Николая Островского;34;house;3b3b4ef8c1d7e2dfd9b409d0b1bf189b;f1c83025529264d09c8ce21567347134;"";19e97be9-502a-48dd-90fc-693ddeae1564;5aa922b5-eafe-4a24-89f3-bc0be7734845;housecode;4205001242;НЕ БРЕНД;КУЗБАССГИПРОШАХТ;N;Y;5814;Фастфуд;Общепит;Общепит;POS;"";N;"";373;41874.0000000000;112.2627345845;Кемерово;55.354727;86.088374;396.354268195684600000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000112210;OOO EL;10846591;1;Кемеровская область;Кемерово;ул Притомская набережная, Дом 13;55.358202;86.089416;"";"";Кемеровский городской округ;"";"";"";улица Притомская Набережная;13;house;21a1b5a7d61610f45524299d572f4302;247f4f31cf4529eb2ef4928e6e0f720e;"";5e490e6a-6007-4b2c-8e56-24fb845ec66d;8b3d879f-969c-4d06-a183-f122c8e26e58;housecode;4205327090;НЕ БРЕНД;ООО ЭЛЬ;N;Y;7230;Салоны красоты и барбершопы;Парикмахерские и салоны красоты;Всё остальное;POS;"";N;"";21;76465.0000000000;3641.1904761905;Кемерово;55.354727;86.088374;392.086311024647600000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000025601;IP STORCHAKOVA  I.V.;11459983;1;Кемеровская область;Кемерово;ул Коломейцева, Дом 10;55.351303;86.087512;"";"";Кемеровский городской округ;"";"";"";улица Коломейцева;10;house;f6859eee2904c65ff011ad033a6f6f82;dbeb80d45388a3cf3cf47f7d53ad4f2e;"";dfc110a7-b07b-4d70-81d2-68604b0afa49;20316d08-8450-4dcc-8065-6775f42fd5cf;housecode;420600223115;НЕ БРЕНД;ИП СТОРЧАКОВА  И.В.;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";152;40332.1000000000;265.3427631579;Кемерово;55.354727;86.088374;384.719666548638140000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000003857;KEM. OBLASTNOJ MUZEJ IZO;20289960;1;Кемеровская область;Кемерово;пр-кт Советский, Дом 48;55.35636;86.0832;"";"";Кемеровский городской округ;"";"";"";Советский проспект;48;house;8ebd468dd7129c10f807215f0d412ac7;"";"";dac5b50f-6f3d-4a87-9fff-ef8c3ae3acc6;b0ca8ebe-d781-4911-9fe9-0f0352ae6324;housecode;4207044989;НЕ БРЕНД;МУЗЕЙ ИЗО КУЗБАССА;N;Y;8999;Высококвалифицированные услуги – другие;Разные услуги;Всё остальное;POS;420501001;N;"";4;13000.0000000000;3250.0000000000;Кемерово;55.354727;86.088374;374.191550341963250000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000011957;DIAGNOST.;20887745;1;Кемеровская область;Кемерово;пр-кт Советский, Дом 48А;55.356631;86.083676;"";"";Кемеровский городской округ;"";"";"";Советский проспект;48А;house;5c61d241224e9a6a021d5a5ffe6806ba;db6a0853953962b47e0faecc1f967f4b;"";6e912863-d966-468a-b72e-2642431d5eff;b0ca8ebe-d781-4911-9fe9-0f0352ae6324;housecode;4205368508;НЕ БРЕНД;ДИАГНОСТ.;N;Y;8071;Медицинские лаборатории;Медицинские услуги;Медицина и косметика;POS;420501001;N;"";90;102100.0000000000;1134.4444444444;Кемерово;55.354727;86.088374;364.814724210990200000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000019385;REMAN;21488355;1;Кемеровская область;Кемерово;пр-кт Советский, Дом 71;55.352383;86.092255;"";"";Кемеровский городской округ;"";"";"";Советский проспект;71;house;ba7b984eddc340945ba53c97dc326ff9;6854d62c6565efe63b78030ce0536ff9;"";b3450413-e401-49fb-a0d0-33092ae2cb60;b0ca8ebe-d781-4911-9fe9-0f0352ae6324;housecode;422923014994;НЕ БРЕНД;REMAN;N;Y;7230;Салоны красоты и барбершопы;Парикмахерские и салоны красоты;Всё остальное;POS;"";N;"";23;21700.0000000000;943.4782608696;Кемерово;55.354727;86.088374;358.046537573858800000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;L00034183PR;POST RUS.SERVICE.650043;L013391P;1;Кемеровская область;Кемерово;Красная улица, 6;55.351907;86.091051;"";"";Кемеровский городской округ;"";"";"";Красная улица;6;house;d51933a01d2c410f3d7eafd1bc04b439;"";"";76b3f867-1461-4b0d-8d79-131e9852f190;b724ca9a-de7f-4fa7-a1ae-545d0efc8ce9;housecode;7724261610;Почта России;ПОЧТА РОССИИ;N;N;9402;Почтовые услуги;Перевозки, доставка, хранение;Поездки, доставка, хранение;"";"";Y;NULLVALUE;35;8459.5000000000;241.7000000000;Кемерово;55.354727;86.088374;356.421023079232270000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000020369;SP ESTED-MED;21585735;1;Кемеровская область;Кемерово;ул Ноградская, Дом 13;55.354174;86.083029;"";"";Кемеровский городской округ;"";"";"";Ноградская улица;13;house;9cd2541421b905654b5dc57e920f51c0;"";"";184b8709-1bb5-4b61-8630-588eb74ba12b;481a1758-0e71-456e-97d4-a63e3433597f;housecode;420511770370;НЕ БРЕНД;SP_ЭСТЭТ-МЕД;N;Y;5912;Аптеки;Аптеки;Медицина и косметика;POS;"";N;"";15;74592.0000000000;4972.8000000000;Кемерово;55.354727;86.088374;343.525847988115100000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000021118;STOLOVAYA;21652120;1;Кемеровская область;Кемерово;ул 50 лет Октября, Дом 10;55.351994;86.086147;"";"";Кемеровский городской округ;"";"";"";улица 50 лет Октября;10;house;4b61cd493da0f3c53f545dba21546bc5;a5dfab20f4f1a2083984a5a126ec1356;"";163a167b-59e3-4cca-ae6d-2ce64aeebf62;e9aee7b0-8b89-4b46-8a75-50bbe78fb3c1;housecode;4205359775;НЕ БРЕНД;СТОЛОВАЯ;N;Y;5814;Фастфуд;Общепит;Общепит;POS;420501001;N;"";914;114052.1000000000;124.7834792123;Кемерово;55.354727;86.088374;335.015382969647600000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000113116;SHOP.APLUS42.RU;10917787;1;Кемеровская область;Кемерово;ул Красная, Дом 4;55.354901;86.093549;"";"";Кемеровский городской округ;"";"";"";Красная улица;4;house;d0b05706bc55d2988a0b55cbcf2e9521;"";"";b690f351-2961-498b-8fb6-2f3c2a766c39;b724ca9a-de7f-4fa7-a1ae-545d0efc8ce9;housecode;420700049460;НЕ БРЕНД;SHOP.APLUS42.RU;Y;Y;5533;Магазины автозапчастей;Продажа и обслуживание личного транспорта;Личный транспорт;INT;"";N;"";9;24464.0000000000;2718.2222222222;Кемерово;55.354727;86.088374;327.793890975727950000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000019529;APTECHNYY MIR;10378821;1;Кемеровская область;Кемерово;ул Красная, Дом 5;55.35205;86.090144;"";"";Кемеровский городской округ;"";"";"";Красная улица;5;house;141d1dd322040d2049e2d4eee7e21756;113d8209162a52c56c85e846ac71f269;"";8fe3fbe8-6853-4cbc-960a-16e6ae64ba9e;b724ca9a-de7f-4fa7-a1ae-545d0efc8ce9;housecode;4205243001;НЕ БРЕНД;АПТЕЧНЫЙ МИР;N;Y;5912;Аптеки;Аптеки;Медицина и косметика;POS;420501001;N;"";779;542342.0000000000;696.2028241335;Кемерово;55.354727;86.088374;318.093575461947000000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;TKB264906;INGOSSTRAKH;J264906;1;NULLVALUE;NULLVALUE;650000, KEMEROVO, NOGRADSKAYA 19A;55.353233;86.084089;"";"";Кемеровский городской округ;"";"";"";Ноградская улица;19А;house;e9fa36d61ea6770104be66f72df32a50;70aa58b37cc79177e3e1326678de5015;"";f55f16cf-7115-4bed-bb4c-d7f2c9dcd111;481a1758-0e71-456e-97d4-a63e3433597f;housecode;NULLVALUE;Cтрахование Ингосстрах;NULLVALUE;N;N;6300;Страхование и андеррайтинг;Страхование;Всё остальное;"";"";Y;NULLVALUE;165;1436350.6100000000;8705.1552121212;Кемерово;55.354727;86.088374;317.849139980323700000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;003SALEANOSHKOL;BENEDICT;00740893;1;"";Кемерово;ул Арочная, Дом 41;55.356196;86.092561;"";"";Кемеровский городской округ;"";"";"";Арочная улица;41;house;88d757c6db8fcd2666a053d235fe914d;bec5556f96a53a1c9e79c8a6e50d9c82;"";d965f692-1ed2-47f2-beeb-5c280f2895d0;7260b252-a409-4073-82fb-d30319fd9b87;housecode;"";НЕ БРЕНД;"";N;N;8299;Обучение – другое;Образовательные услуги;Всё остальное;"";"";N;"";18;62745.0000000000;3485.8333333333;Кемерово;55.354727;86.088374;311.105703420506640000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000012038;PROMALP;20899640;1;Кемеровская область;Кемерово;ул Арочная, Дом 41;55.356196;86.092516;"";"";Кемеровский городской округ;"";"";"";Арочная улица;41;house;515f9891b72d591dc6790280dcbc0f5f;7b39db8fe37c2a5ea33cf6a4b8bdf22a;"";d965f692-1ed2-47f2-beeb-5c280f2895d0;7260b252-a409-4073-82fb-d30319fd9b87;housecode;420525587199;НЕ БРЕНД;ПРОМАЛЬП;N;Y;5941;Магазины спорттоваров;Всё для спорта;Всё остальное;POS;"";N;"";10;67036.8000000000;6703.6800000000;Кемерово;55.354727;86.088374;308.687969547919000000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000002455;KAMELIYA;20180822;1;Кемеровская область;Кемерово;пр-кт Советский, Дом 50;55.356053;86.084197;"";"";Кемеровский городской округ;"";"";"";Советский проспект;50;house;90f5c203441abccb6fb503fbc39ce0bf;45ea4fe176cce3ea5031609a8b45e4a2;"";e58017dd-7586-4541-8838-8c1fd1af0f30;b0ca8ebe-d781-4911-9fe9-0f0352ae6324;housecode;420700052738;"";КАМЕЛИЯ;N;Y;5992;Магазины цветов;Магазины цветов;Всё остальное;POS;"";N;"";88;97006.0000000000;1102.3409090909;Кемерово;55.354727;86.088374;302.502887923133870000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000024249;MAGAZIN VALENTI;11332759;1;Кемеровская область;Кемерово;пр-кт Советский, Дом 57;55.355454;86.083784;"";"";Кемеровский городской округ;"";"";"";Советский проспект;57;house;021f325765ef96444a29c7d6e3edbef5;"";"";345e855c-5bd9-4fbe-9dcd-bbac0737cb63;b0ca8ebe-d781-4911-9fe9-0f0352ae6324;housecode;420700247279;НЕ БРЕНД;МАГАЗИН ВАЛЕНТИ;N;Y;5661;Обувные магазины;Обувь;Одежда, обувь и аксессуары;POS;"";N;"";1;3485.0000000000;3485.0000000000;Кемерово;55.354727;86.088374;301.283705169833640000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;70025067;IP ABRAMUSHKINA;70025067;1;NULLVALUE;NULLVALUE;650000, KEMEROVO, UL. ORDZHONIKIDZE, 4;55.357076;86.086407;"";"";Кемеровский городской округ;"";"";"";улица Орджоникидзе;4;house;56d2d36c6586973ec8c7e01493be031b;26d4c0645664790463be909daf1da160;"";988b81b6-4b0a-43bc-985c-a1a8a9ff7b45;a80041fa-898a-4fa9-a0e5-c2f170fa0a95;housecode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;5814;Фастфуд;Общепит;Общепит;"";"";Y;NULLVALUE;3;11319.6700000000;3773.2233333333;Кемерово;55.354727;86.088374;289.362748569679470000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;9903744724;"\"IP  ROMANCHUK I.A.\"";77294691;1;Кемеровская область;Кемерово;ул Красная, Дом 3;55.352578;86.090953;"";"";Кемеровский городской округ;"";"";"";Красная улица;3;house;c7acf2260c6f607ec69d99a13270bd34;abcbec0583f70824d892ea385b7f3c95;"";e8dd4fc2-f8d1-43b4-885a-96614ee4d566;b724ca9a-de7f-4fa7-a1ae-545d0efc8ce9;housecode;"";НЕ БРЕНД;"";N;N;5999;Специализированные магазины – другие;Интернет-покупки разных товаров;Интернет-магазины;"";"";N;"";18;73590.0000000000;4088.3333333333;Кемерово;55.354727;86.088374;289.357228712903000000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000011517;IP KUZNECOV;20843465;1;Кемеровская область;Кемерово;улица 50 лет Октября, 9;55.352987;86.084988;"";"";Кемеровский городской округ;"";"";"";улица 50 лет Октября;9;house;bac4821b4d92df6a5e0891d2056f1b4f;21bff94bbbc98723e208229e9b38102c;"";a77394cd-d531-4b46-b68a-8900e10cb807;e9aee7b0-8b89-4b46-8a75-50bbe78fb3c1;housecode;420514060795;НЕ БРЕНД;ИП КУЗНЕЦОВ;N;Y;5814;Фастфуд;Общепит;Общепит;POS;"";N;"";192;47933.2500000000;249.6523437500;Кемерово;55.354727;86.088374;288.611926941370140000;center
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000008158;MAGAZIN ZERNA LISTYA;21551371;1;Кемеровская область;Кемерово;ул Коломейцева, Дом 8;55.352168;86.088572;"";"";Кемеровский городской округ;"";"";"";улица Коломейцева;8;house;e9621aad1b2e11580fb44b02576d8ce9;c2f5c66721405be89d6bfecc7c3ad68c;"";340b2267-2a5e-4cca-ac8c-2cd01e816431;20316d08-8450-4dcc-8065-6775f42fd5cf;housecode;420200259808;НЕ БРЕНД;МАГАЗИН ЗЕРНА ЛИСТЬЯ;N;Y;5814;Фастфуд;Общепит;Общепит;POS;"";N;"";1207;744907.4100000000;617.1560977630;Кемерово;55.354727;86.088374;284.903224301424600000;center
